"Event Types","File Name","ColumnNames From FeedsSetting","Present in CED?","Column in CED","Result","DB Column Index","CED Column Index","Column Order Result"
"APPCLOUD_SENT","30336_APPCLOUD_SENT_20191218_071702.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","10","10","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","0","0","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","1","1","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","5","5","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","6","6","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","APP_ID","Column APP_ID is present in CED","APP_ID","Present","7","7","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","CLIENT_ID","Column CLIENT_ID is present in CED","CLIENT_ID","Present","8","8","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","REASON","Column REASON is present in CED","REASON","Present","9","9","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","10","10","Column is in Order"
"APPCLOUD_SKIPPED","30336_APPCLOUD_SKIPPED_20191218_071702.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","11","11","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EMAIL","Column EMAIL is present in CED","EMAIL","Present","9","9","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","10","10","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","BOUNCE_TYPE","Column BOUNCE_TYPE is present in CED","BOUNCE_TYPE","Present","11","11","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","REASON","Column REASON is present in CED","REASON","Present","12","12","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","REASON_CODE","Column REASON_CODE is present in CED","REASON_CODE","Present","13","13","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","SUBJECT","Column SUBJECT is present in CED","SUBJECT","Present","14","14","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","CONTACT_INFO","Column CONTACT_INFO is present in CED","CONTACT_INFO","Present","15","15","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is present in CED","CAMPAIGN_VERSION_ID","Present","16","16","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is present in CED","PERSONALIZATION_DT","Present","17","17","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is present in CED","RECIPIENT_ORG_ID","Present","18","18","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EMAIL_FIRSTNAME","Column EMAIL_FIRSTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_FIRSTNAME","Present","19","19","Column is in Order"
"BOUNCE","30336_BOUNCE_20191218_071701.txt","EMAIL_LASTNAME","Column EMAIL_LASTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_LASTNAME","Present","20","20","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","9","9","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","OFFER_NAME","Column OFFER_NAME is present in CED","OFFER_NAME","Present","10","10","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","OFFER_NUMBER","Column OFFER_NUMBER is present in CED","OFFER_NUMBER","Present","11","11","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","OFFER_CATEGORY","Column OFFER_CATEGORY is present in CED","OFFER_CATEGORY","Present","12","12","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","OFFER_URL","Column OFFER_URL is present in CED","OFFER_URL","Present","13","13","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","USER_AGENT_STRING","Column USER_AGENT_STRING is present in CED","USER_AGENT_STRING","Present","14","14","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","BROWSER_TYPE_INFO","Column BROWSER_TYPE_INFO is present in CED","BROWSER_TYPE_INFO","Present","15","15","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","BROWSER_INFO","Column BROWSER_INFO is present in CED","BROWSER_INFO","Present","16","16","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","OS_VENDOR_INFO","Column OS_VENDOR_INFO is present in CED","OS_VENDOR_INFO","Present","17","17","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","OPERATING_SYSTEM_INFO","Column OPERATING_SYSTEM_INFO is present in CED","OPERATING_SYSTEM_INFO","Present","18","18","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","DEVICE_TYPE_INFO","Column DEVICE_TYPE_INFO is present in CED","DEVICE_TYPE_INFO","Present","19","19","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is present in CED","CAMPAIGN_VERSION_ID","Present","20","20","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is present in CED","PERSONALIZATION_DT","Present","21","21","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is present in CED","RECIPIENT_ORG_ID","Present","22","22","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","REMOTE_ADDR","Column REMOTE_ADDR is present in CED","REMOTE_ADDR","Present","23","23","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","EMAIL_FIRSTNAME","Column EMAIL_FIRSTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_FIRSTNAME","Present","24","24","Column is in Order"
"CLICK","30336_CLICK_20191218_071701.txt","EMAIL_LASTNAME","Column EMAIL_LASTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_LASTNAME","Present","25","25","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","9","9","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","REASON","Column REASON is present in CED","REASON","Present","10","10","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EMAIL","Column EMAIL is present in CED","EMAIL","Present","11","11","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EMAIL_ISP","Column EMAIL_ISP is present in CED","EMAIL_ISP","Present","12","12","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","COMPLAINER_EMAIL","Column COMPLAINER_EMAIL is present in CED","COMPLAINER_EMAIL","Present","13","13","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","SPAM_TYPE","Column SPAM_TYPE is present in CED","SPAM_TYPE","Present","14","14","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","CONTACT_INFO","Column CONTACT_INFO is present in CED","CONTACT_INFO","Present","15","15","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","COMPLAINT_DT","Column COMPLAINT_DT is present in CED","COMPLAINT_DT","Present","16","16","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is present in CED","RECIPIENT_ORG_ID","Present","17","17","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EMAIL_FIRSTNAME","Column EMAIL_FIRSTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_FIRSTNAME","Present","18","18","Column is in Order"
"COMPLAINT","30336_COMPLAINT_20191218_071701.txt","EMAIL_LASTNAME","Column EMAIL_LASTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_LASTNAME","Present","19","19","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","SOURCE","Column SOURCE is present in CED","SOURCE","Present","9","9","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","EMAIL_FORMAT","Column EMAIL_FORMAT is present in CED","EMAIL_FORMAT","Present","10","10","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","OFFER_NAME","Column OFFER_NAME is present in CED","OFFER_NAME","Present","11","11","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","OFFER_NUMBER","Column OFFER_NUMBER is present in CED","OFFER_NUMBER","Present","12","12","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","OFFER_CATEGORY","Column OFFER_CATEGORY is present in CED","OFFER_CATEGORY","Present","13","13","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","OFFER_URL","Column OFFER_URL is present in CED","OFFER_URL","Present","14","14","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","ORDER_ID","Column ORDER_ID is present in CED","ORDER_ID","Present","15","15","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","ORDER_TOTAL","Column ORDER_TOTAL is present in CED","ORDER_TOTAL","Present","16","16","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","ORDER_QUANTITY","Column ORDER_QUANTITY is present in CED","ORDER_QUANTITY","Present","17","17","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","USER_AGENT_STRING","Column USER_AGENT_STRING is present in CED","USER_AGENT_STRING","Present","18","18","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","BROWSER_TYPE_INFO","Column BROWSER_TYPE_INFO is present in CED","BROWSER_TYPE_INFO","Present","19","19","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","BROWSER_INFO","Column BROWSER_INFO is present in CED","BROWSER_INFO","Present","20","20","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","OS_VENDOR_INFO","Column OS_VENDOR_INFO is present in CED","OS_VENDOR_INFO","Present","21","21","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","OPERATING_SYSTEM_INFO","Column OPERATING_SYSTEM_INFO is present in CED","OPERATING_SYSTEM_INFO","Present","22","22","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","DEVICE_TYPE_INFO","Column DEVICE_TYPE_INFO is present in CED","DEVICE_TYPE_INFO","Present","23","23","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is present in CED","CAMPAIGN_VERSION_ID","Present","24","24","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is present in CED","PERSONALIZATION_DT","Present","25","25","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","RECIPIENT_ORG_ID","Column RECIPIENT_ORG_ID is present in CED","RECIPIENT_ORG_ID","Present","26","26","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","REMOTE_ADDR","Column REMOTE_ADDR is present in CED","REMOTE_ADDR","Present","27","27","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","EMAIL_FIRSTNAME","Column EMAIL_FIRSTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_FIRSTNAME","Present","28","28","Column is in Order"
"CONVERT","30336_CONVERT_20191218_071701.txt","EMAIL_LASTNAME","Column EMAIL_LASTNAME (from CUSTOM_PROPERTIES) is present in CED","EMAIL_LASTNAME","Present","29","29","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","EVENT_CAPTURED_DT","Column EVENT_CAPTURED_DT is present in CED","EVENT_CAPTURED_DT","Present","5","5","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","EVENT_STORED_DT","Column EVENT_STORED_DT is present in CED","EVENT_STORED_DT","Present","6","6","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","CAMPAIGN_ID","Column CAMPAIGN_ID is present in CED","CAMPAIGN_ID","Present","7","7","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","LAUNCH_ID","Column LAUNCH_ID is present in CED","LAUNCH_ID","Present","8","8","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","PROGRAM_ID","Column PROGRAM_ID is present in CED","PROGRAM_ID","Present","9","9","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","PARTNER_ID","Column PARTNER_ID is present in CED","PARTNER_ID","Present","10","10","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","CUSTOM_PARAMS","Column CUSTOM_PARAMS is present in CED","CUSTOM_PARAMS","Present","11","11","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","RESULT_FIELDS","Column RESULT_FIELDS is present in CED","RESULT_FIELDS","Present","12","12","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","REASON","Column REASON is present in CED","REASON","Present","13","13","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","ENACTMENT_ID","Column ENACTMENT_ID is present in CED","ENACTMENT_ID","Present","14","14","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","GRP_ENACTMENT_ID","Column GRP_ENACTMENT_ID is present in CED","GRP_ENACTMENT_ID","Present","15","15","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","PERSONALIZATION_DT","Column PERSONALIZATION_DT is present in CED","PERSONALIZATION_DT","Present","16","16","Column is in Order"
"CUSTOM_CHANNEL_FAILED","30336_CUSTOM_CHANNEL_FAILED_20191218_071702.txt","CAMPAIGN_VERSION_ID","Column CAMPAIGN_VERSION_ID is present in CED","CAMPAIGN_VERSION_ID","Present","17","17","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20191218_071702.txt","EVENT_TYPE_ID","Column EVENT_TYPE_ID is present in CED","EVENT_TYPE_ID","Present","0","0","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20191218_071702.txt","ACCOUNT_ID","Column ACCOUNT_ID is present in CED","ACCOUNT_ID","Present","1","1","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20191218_071702.txt","LIST_ID","Column LIST_ID is present in CED","LIST_ID","Present","2","2","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20191218_071702.txt","RIID","Column RIID is present in CED","RIID","Present","3","3","Column is in Order"
"CUSTOM_CHANNEL_SENT","30336_CUSTOM_CHANNEL_SENT_20191218_071702.txt","CUSTOMER_ID","Column CUSTOMER_ID is present in CED","CUSTOMER_ID","Present","4","4","Column is in Order"
